session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (RECORD CLERK),What (RECORD CLERK) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No One,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,active 1,is session complete?
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_101,Register Patient,0,10:04:34,10:08:06,00:03:32,00:03:32,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_102,"",0,00:00:00,false,"",0,00:03:32,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_102,Other,0,10:08:06,10:09:33,00:01:27,00:01:27,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Request old patient notes ,10154_10208_103,"",0,00:00:00,false,"",0,00:01:27,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_103,Activer Waiting,0,10:09:33,10:14:03,00:04:30,00:04:30,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_104,"",0,00:00:00,false,"",0,00:04:30,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_104,Inter Profesional Communication,0,10:14:03,10:14:09,00:00:06,00:00:06,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_105,"",0,00:00:00,false,"",0,00:00:06,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_105,Activer Waiting,0,10:14:09,10:18:23,00:04:14,00:04:14,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_106,"",0,00:00:00,false,"",0,00:04:14,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_106,Inter Profesional Communication,0,10:18:23,10:19:20,00:00:57,00:00:57,0,0,0,0,0,1,0,0,0,1,0,Reception Desk,0,10154_10208_107,"",0,00:00:00,false,"",0,00:00:57,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_107,Inter Profesional Communication,0,10:19:20,10:20:05,00:00:45,00:00:45,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_108,"",0,00:00:00,false,"",0,00:00:45,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_108,Register Patient,0,10:20:05,10:21:08,00:01:03,00:01:03,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_109,"",0,00:00:00,false,"",0,00:01:03,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_109,Inter Profesional Communication,0,10:21:08,10:21:23,00:00:15,00:00:15,0,0,0,0,0,1,0,0,0,1,0,Reception Desk,0,10154_10208_110,"",0,00:00:00,false,"",0,00:00:15,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_110,Register Patient,0,10:21:23,10:23:16,00:01:53,00:01:53,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_111,"",0,00:00:00,false,"",0,00:01:53,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_111,Activer Waiting,0,10:23:16,10:23:57,00:00:41,00:00:41,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_112,"",0,00:00:00,false,"",0,00:00:41,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_112,Inter Profesional Communication,0,10:23:57,10:24:12,00:00:15,00:00:15,0,0,0,0,0,1,0,0,0,1,0,Reception Desk,0,10154_10208_113,"",0,00:00:00,false,"",0,00:00:15,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_113,Patient Communication,0,10:24:12,10:25:20,00:01:08,00:01:08,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,Check clipboard ,10154_10208_114,"",0,00:00:00,false,"",0,00:01:08,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_114,Register Patient,0,10:25:20,10:26:39,00:01:19,00:01:19,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,0,10154_10208_115,"",0,00:00:00,false,"",0,00:01:19,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_115,Other,0,10:26:39,10:27:03,00:00:24,00:00:24,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,Check clipboard ,10154_10208_116,"",0,00:00:00,false,"",0,00:00:24,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_116,Activer Waiting,0,10:27:03,10:33:34,00:06:31,00:06:31,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,Reading work emails,10154_10208_117,"",0,00:00:00,false,"",0,00:06:31,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_117,Inter Profesional Communication,0,10:33:34,10:33:59,00:00:25,00:00:25,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_118,"",0,00:00:00,false,"",0,00:00:25,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_118,Activer Waiting,0,10:33:59,10:37:40,00:03:41,00:03:41,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_119,"",0,00:00:00,false,"",0,00:03:41,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_119,Inter Profesional Communication,0,10:37:40,10:38:05,00:00:25,00:00:25,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10154_10208_120,"",0,00:00:00,false,"",0,00:00:25,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_120,Activer Waiting,0,10:38:05,10:39:46,00:01:41,00:01:41,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10154_10208_121,"",0,00:00:00,false,"",0,00:01:41,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_121,Record Management,Retrieve Record,10:39:46,10:42:36,00:02:50,00:02:50,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Request old patient noted ,10154_10208_122,"",0,00:00:00,false,"",0,00:02:50,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_122,Other,0,10:42:36,10:43:15,00:00:39,00:00:39,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,Check clipboard registration ,10154_10208_123,"",0,00:00:00,false,"",0,00:00:39,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_123,Patient Communication,0,10:43:15,10:44:33,00:01:18,00:01:18,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_124,"",0,00:00:00,false,"",0,00:01:18,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_124,Inter Profesional Communication,0,10:44:33,10:44:41,00:00:08,00:00:08,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_125,"",0,00:00:00,false,"",0,00:00:08,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_125,Social-Personal Activities,0,10:44:41,10:45:10,00:00:29,00:00:29,0,0,0,0,0,1,0,0,0,1,0,Waiting Area,0,10154_10208_126,"",0,00:00:00,false,"",0,00:00:29,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_126,Patient Communication,0,10:45:10,10:45:32,00:00:22,00:00:22,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_127,"",0,00:00:00,false,"",0,00:00:22,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_127,Register Patient,0,10:45:32,10:47:48,00:02:16,00:02:16,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_128,"",0,00:00:00,false,"",0,00:02:16,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_128,Patient Communication,0,10:47:48,10:48:00,00:00:12,00:00:12,0,0,1,1,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_129,"",0,00:00:00,false,"",0,00:00:12,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_129,Register Patient,0,10:48:00,10:49:05,00:01:05,00:01:05,0,0,1,1,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_130,"",0,00:00:00,false,"",0,00:01:05,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_130,Patient Communication,0,10:49:05,10:49:37,00:00:32,00:00:32,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_131,"",0,00:00:00,false,"",0,00:00:32,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_131,Inter Profesional Communication,0,10:49:37,10:50:36,00:00:59,00:00:59,0,0,0,0,0,1,0,0,1,0,0,Reception Desk,0,10154_10208_132,"",0,00:00:00,false,"",0,00:00:59,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_132,Register Patient,0,10:50:36,10:52:01,00:01:25,00:01:25,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_133,"",0,00:00:00,false,"",0,00:01:25,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_133,Other,0,10:52:01,10:55:20,00:03:19,00:03:19,0,0,0,0,0,0,1,0,0,0,0,Other,"What - Refilling printer paper 
Where - medical records ",10154_10208_134,"",0,00:00:00,false,"",0,00:03:19,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_134,Register Patient,0,10:55:20,10:56:29,00:01:09,00:01:09,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_135,"",0,00:00:00,false,"",0,00:01:09,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_135,Inter Profesional Communication,0,10:56:29,10:57:27,00:00:58,00:00:58,0,0,0,0,0,1,0,0,0,0,1,Reception Desk,0,10154_10208_136,"",0,00:00:00,false,"",0,00:00:58,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_136,Register Patient,0,10:57:27,10:58:41,00:01:14,00:01:14,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Patient admission ,10154_10208_137,"",0,00:00:00,false,"",0,00:01:14,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_137,Inter Profesional Communication,0,10:58:41,10:58:59,00:00:18,00:00:18,0,1,0,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_138,"",0,00:00:00,false,"",0,00:00:18,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_138,Register Patient,0,10:58:59,11:06:24,00:07:25,00:07:25,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,"What- Patient admission 
 
Challenges deciphering doctor’s handwriting. ",10154_10208_139,"",0,00:00:00,false,"",0,00:07:25,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_139,Other,0,11:06:24,11:08:04,00:01:40,00:01:40,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Researching ICD ( international classification of diseases)10 codes,10154_10208_140,"",0,00:00:00,false,"",0,00:01:40,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_140,Register Patient,0,11:08:04,11:10:16,00:02:12,00:02:12,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Patient admission - print admission form,10154_10208_141,"",0,00:00:00,false,"",0,00:02:12,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_141,Register Patient,0,11:10:16,11:11:38,00:01:22,00:01:22,0,0,0,0,0,1,0,1,0,0,0,Reception Desk,Admission book (fill out) ,10154_10208_142,"",0,00:00:00,false,"",0,00:01:22,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_142,Record Management,Retrieve Record,11:11:38,11:13:31,00:01:53,00:01:53,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Request old patient notes ,10154_10208_143,"",0,00:00:00,false,"",0,00:01:53,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_143,Other,0,11:13:31,11:14:47,00:01:16,00:01:16,1,0,0,0,0,0,0,0,0,0,0,Other,"Printing forms/ documents for doctor 
 Medical records ",10154_10208_144,"",0,00:00:00,false,"",0,00:01:16,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_144,In Transit,0,11:14:47,11:16:51,00:02:04,00:02:04,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_145,"",0,00:00:00,false,"",0,00:02:04,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_145,Record Management,Retrieve Record,11:16:51,11:18:59,00:02:08,00:02:08,0,0,0,0,0,0,1,0,0,0,0,Other,Records ( ground floor ),10154_10208_146,"",0,00:00:00,false,"",0,00:02:08,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_146,Inter Profesional Communication,0,11:18:59,11:19:17,00:00:18,00:00:18,0,0,0,0,0,1,0,0,0,0,0,Other,Records,10154_10208_147,"",0,00:00:00,false,"",0,00:00:18,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_147,Record Management,Retrieve Record,11:19:17,11:22:55,00:03:38,00:03:38,0,0,0,0,0,1,0,0,0,0,0,Other,Where- records,10154_10208_148,"",0,00:00:00,false,"",0,00:03:38,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_148,In Transit,0,11:22:55,11:24:39,00:01:44,00:01:44,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_149,"",0,00:00:00,false,"",0,00:01:44,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_149,Record Management,Retrieve Record,11:24:39,11:27:23,00:02:44,00:02:44,0,0,0,0,0,0,1,0,0,0,0,Other,Medical records- notes ,10154_10208_150,"",0,00:00:00,false,"",0,00:02:44,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_150,In Transit,0,11:27:23,11:28:55,00:01:32,00:01:32,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10154_10208_151,"",0,00:00:00,false,"",0,00:01:32,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_151,Other,0,11:28:55,11:30:32,00:01:37,00:01:37,0,0,0,0,0,1,0,1,0,0,0,Reception Desk,Medical records ,10154_10208_152,"",0,00:00:00,false,"",0,00:01:37,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_152,Register Patient,0,11:30:32,11:36:37,00:06:05,00:06:05,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,MedData and triage form,10154_10208_153,"",0,00:00:00,false,"",0,00:06:05,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_153,Other,0,11:36:37,11:37:14,00:00:37,00:00:37,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Research ICD 10 code ,10154_10208_154,"",0,00:00:00,false,"",0,00:00:37,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_154,Register Patient,0,11:37:14,11:42:41,00:05:27,00:05:27,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,MedData ,10154_10208_155,"",0,00:00:00,false,"",0,00:05:27,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_155,Register Patient,0,11:42:41,11:44:26,00:01:45,00:01:45,0,1,0,0,0,0,0,1,1,0,0,Reception Desk,0,10154_10208_156,"",0,00:00:00,false,"",0,00:01:45,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_156,Register Patient,0,11:44:26,11:44:43,00:00:17,00:00:17,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,0,10154_10208_157,"",0,00:00:00,false,"",0,00:00:17,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_157,Other,0,11:44:43,11:48:17,00:03:34,00:03:34,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Admission book ,10154_10208_158,"",0,00:00:00,false,"",0,00:03:34,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_158,Social-Personal Activities,0,11:48:17,11:49:06,00:00:49,00:00:49,0,0,0,0,0,0,1,0,0,1,0,Waiting Area,0,10154_10208_159,"",0,00:00:00,false,"",0,00:00:49,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_159,Patient Communication,0,11:49:06,11:49:17,00:00:11,00:00:11,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_160,"",0,00:00:00,false,"",0,00:00:11,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_160,Register Patient,0,11:49:17,11:49:46,00:00:29,00:00:29,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_161,"",0,00:00:00,false,"",0,00:00:29,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_161,Inter Profesional Communication,0,11:49:46,11:50:00,00:00:14,00:00:14,0,0,0,0,0,1,0,0,0,0,1,Reception Desk,0,10154_10208_162,"",0,00:00:00,false,"",0,00:00:14,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_162,Register Patient,0,11:50:00,11:51:11,00:01:11,00:01:11,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_163,"",0,00:00:00,false,"",0,00:01:11,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_163,Inter Profesional Communication,0,11:51:11,11:51:58,00:00:47,00:00:47,0,0,0,0,0,1,0,0,1,0,1,Reception Desk,Looking for patient in the system ,10154_10208_164,"",0,00:00:00,false,"",0,00:00:47,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_164,Register Patient,0,11:51:58,11:53:26,00:01:28,00:01:28,0,0,0,0,0,0,1,0,1,0,0,Reception Desk,Badge printing ,10154_10208_165,"",0,00:00:00,false,"",0,00:01:28,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_165,Patient Communication,0,11:53:26,11:53:56,00:00:30,00:00:30,0,0,1,0,0,0,0,0,0,0,0,Waiting Area,0,10154_10208_166,"",0,00:00:00,false,"",0,00:00:30,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_166,Register Patient,0,11:53:56,11:55:30,00:01:34,00:01:34,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_167,"",0,00:00:00,false,"",0,00:01:34,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_167,Register Patient,0,11:55:30,11:57:06,00:01:36,00:01:36,0,0,1,0,0,0,0,1,0,0,0,Waiting Area,0,10154_10208_168,"",0,00:00:00,false,"",0,00:01:36,TRUE
08-Apr-2025,10154,10208,QEH ,AT7 ,07:53:09,11:59:09,10154_10208_168,Register Patient,0,11:57:06,11:59:09,00:02:03,00:02:03,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Badge printing ,user,"",0,00:00:00,false,"",0,00:02:03,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_1,Other,0,08:31:03,08:38:23,00:07:20,00:07:20,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Coding patient record,10175_10215_2,"",0,00:00:00,false,"",0,00:07:20,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_2,Inter Profesional Communication,0,08:38:23,08:44:01,00:05:38,00:05:38,0,1,0,0,0,0,0,1,0,0,0,Reception Desk,0,10175_10215_3,"",0,00:00:00,false,"",0,00:05:38,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_3,Other,0,08:44:01,09:15:21,00:31:20,00:31:20,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Coding patients registered to be seen by doctor,10175_10215_4,"",0,00:00:00,false,"",0,00:31:20,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_4,Other,0,09:15:21,09:18:12,00:02:51,00:02:51,0,0,0,0,0,1,0,0,0,0,1,Reception Desk,0,10175_10215_5,"",0,00:00:00,false,"",0,00:02:51,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_5,In Transit,0,09:18:12,09:18:27,00:00:15,00:00:15,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10175_10215_6,"",0,00:00:00,false,"",0,00:00:15,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_6,Record Management,Retrieve Record,09:18:27,09:22:55,00:04:28,00:04:28,0,0,0,0,0,0,1,1,0,0,1,Reception Desk,0,10175_10215_7,"",0,00:00:00,false,"",0,00:04:28,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_7,Other,0,09:22:55,09:54:24,00:31:29,00:31:29,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Coding patients,10175_10215_8,"",0,00:00:00,false,"",0,00:31:29,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_8,Inter Profesional Communication,0,09:54:24,09:54:49,00:00:25,00:00:25,0,0,0,0,1,0,0,0,0,0,0,Reception Desk,0,10175_10215_9,"",0,00:00:00,false,"",0,00:00:25,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_9,Record Management,Retrieve Record,09:54:49,09:55:29,00:00:40,00:00:40,0,0,0,0,1,0,0,1,0,0,0,Reception Desk,0,10175_10215_10,"",0,00:00:00,false,"",0,00:00:40,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_10,Other,0,09:55:29,09:56:48,00:01:19,00:01:19,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Coding patients ,10175_10215_11,"",0,00:00:00,false,"",0,00:01:19,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_11,Inter Profesional Communication,0,09:56:48,09:58:49,00:02:01,00:02:01,0,0,0,0,1,0,0,1,0,0,0,Reception Desk,0,10175_10215_12,"",0,00:00:00,false,"",0,00:02:01,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_12,Record Management,Retrieve Record,09:58:49,10:01:04,00:02:15,00:02:15,0,0,0,0,1,0,0,1,0,0,0,Reception Desk,0,10175_10215_13,"",0,00:00:00,false,"",0,00:02:15,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_13,Record Management,Retrieve Record,10:01:04,10:06:28,00:05:24,00:05:24,0,0,0,0,1,0,0,1,0,0,0,Reception Desk,0,10175_10215_14,"",0,00:00:00,false,"",0,00:05:24,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_14,Other,0,10:06:28,10:26:13,00:19:45,00:19:45,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Coding patient documentation ,10175_10215_15,"",0,00:00:00,false,"",0,00:19:45,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_15,Record Management,Retrieve Record,10:26:13,10:47:48,00:21:35,00:21:35,0,0,0,0,1,0,0,0,0,0,1,Reception Desk,0,10175_10215_16,"",0,00:00:00,false,"",0,00:21:35,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_16,Other,0,10:47:48,11:09:58,00:22:10,00:22:10,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Coding patient records ,10175_10215_17,"",0,00:00:00,false,"",0,00:22:10,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_17,Social-Personal Activities,0,11:09:58,11:16:42,00:06:44,00:06:44,0,0,0,0,0,0,1,0,0,0,0,Other,0,10175_10215_18,"",0,00:00:00,false,"",0,00:06:44,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_18,Inter Profesional Communication,0,11:16:42,11:18:48,00:02:06,00:02:06,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10175_10215_19,"",0,00:00:00,false,"",0,00:02:06,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_19,Other,0,11:18:48,11:24:30,00:05:42,00:05:42,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Filing documents ,10175_10215_20,"",0,00:00:00,false,"",0,00:05:42,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_20,Other,0,11:24:30,11:25:03,00:00:33,00:00:33,0,0,0,0,0,1,0,0,0,0,1,Reception Desk,0,10175_10215_21,"",0,00:00:00,false,"",0,00:00:33,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_21,In Transit,0,11:25:03,11:25:34,00:00:31,00:00:31,0,0,0,0,0,0,1,0,0,0,0,Other,0,10175_10215_22,"",0,00:00:00,false,"",0,00:00:31,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_22,Other,0,11:25:34,11:47:21,00:21:47,00:21:47,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Filing documents,10175_10215_23,"",0,00:00:00,false,"",0,00:21:47,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_23,Inter Profesional Communication,0,11:47:21,11:47:55,00:00:34,00:00:34,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10175_10215_24,"",0,00:00:00,false,"",0,00:00:34,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_24,Record Management,Return Record,11:47:55,11:49:27,00:01:32,00:01:32,0,0,0,0,0,0,1,1,0,0,0,Other,0,10175_10215_25,"",0,00:00:00,false,"",0,00:01:32,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_25,Other,0,11:49:27,12:09:20,00:19:53,00:19:53,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Filing documents,10175_10215_26,"",0,00:00:00,false,"",0,00:19:53,TRUE
